date,temp,ws,wd,pm10
9/11/2012 0:00,25.6,3.7,247.1,27
9/12/2012 0:00,24,3.9,284,16
9/13/2012 0:00,18,4.9,47.3,23
9/14/2012 0:00,15.8,4.3,128.6,15
9/15/2012 0:00,16.8,1.4,263,17
9/16/2012 0:00,21.3,2.9,258.9,19
9/17/2012 0:00,25.4,4.7,279.3,15
9/18/2012 0:00,22.2,2.2,106.7,39
9/19/2012 0:00,23.7,1.6,204.2,35
9/20/2012 0:00,24.6,1.7,217.7,35
9/21/2012 0:00,24.6,1.2,324.9,31
9/22/2012 0:00,24.9,1.6,157,30
9/23/2012 0:00,24.4,2.2,155.3,27
9/24/2012 0:00,22.8,1.7,203.3,34
9/25/2012 0:00,24.3,1.5,256.2,36
9/26/2012 0:00,25.4,2.3,262.4,42
9/27/2012 0:00,22.8,2.8,180.6,22
9/28/2012 0:00,18.3,2.6,125.2,14
9/29/2012 0:00,18.6,1.4,142.1,9
9/30/2012 0:00,20.7,2,190.2,8
10/1/2012 0:00,21,2.4,81.7,16
10/2/2012 0:00,22.5,3,206.7,28
10/3/2012 0:00,25.4,4.8,266,24
10/4/2012 0:00,25.6,3.8,246.6,27
10/5/2012 0:00,24.5,4.2,263,17
10/6/2012 0:00,22.3,3,247.8,27
10/7/2012 0:00,14.1,3.1,136,22
10/8/2012 0:00,18,2.1,133.2,23
10/9/2012 0:00,22.3,2.8,266.4,28
10/10/2012 0:00,20.5,2.1,91.6,34
10/11/2012 0:00,20.3,2.8,35,29
10/12/2012 0:00,21.2,2.7,265,31
10/13/2012 0:00,17.4,3.1,261.6,14
10/14/2012 0:00,17.4,2.4,75,10
10/15/2012 0:00,18.6,1.5,46.5,31
10/16/2012 0:00,21.2,2.6,236.7,21
10/17/2012 0:00,21.5,4.6,283.9,21
10/18/2012 0:00,21.4,2.6,304.7,
10/19/2012 0:00,19.4,1.6,297.5,32
10/20/2012 0:00,21.6,2.3,225.4,45
10/21/2012 0:00,20.6,4.3,260.8,50
10/22/2012 0:00,18.9,2.8,236.5,18
10/23/2012 0:00,20.1,2.3,222.8,24
10/24/2012 0:00,20.7,2.8,244.9,30
10/25/2012 0:00,17.6,2.3,333.4,45
10/26/2012 0:00,10.4,3.6,74.6,30
10/27/2012 0:00,9.6,1.5,79.5,25
10/28/2012 0:00,12.2,1.1,325.3,32
10/29/2012 0:00,15.3,1.7,284,32
10/30/2012 0:00,17,2.1,305.6,35
10/31/2012 0:00,16.2,1.4,305.6,33
11/1/2012 0:00,16,1.3,281.9,47
11/2/2012 0:00,16.6,1.8,294.1,58
11/3/2012 0:00,18.3,2.1,272.6,37
11/4/2012 0:00,15.7,1.7,323.9,26
11/5/2012 0:00,15.9,1.4,302.6,34
11/6/2012 0:00,16,1.2,309.1,50
11/7/2012 0:00,16.2,1.8,248.4,49
11/8/2012 0:00,18.8,2.9,228.2,55
11/9/2012 0:00,19.1,3.7,264.1,26
11/10/2012 0:00,15.4,6.6,254.3,396
11/11/2012 0:00,6.9,6,321.4,20
11/12/2012 0:00,4.8,2.1,38.7,20
11/13/2012 0:00,7.3,2.3,11.1,33
11/14/2012 0:00,8.9,1.6,349,44
11/15/2012 0:00,11.7,1.8,349.1,48
